species	filename	url	source_url
Erodium chium	3828217_2ad25df8f94af4c29846a956433480702740f84c.jpg	https://storage.googleapis.com/floraondata/plantclef/3828217_2ad25df8f94af4c29846a956433480702740f84c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3828217/2ad25df8f94af4c29846a956433480702740f84c.jpg
Hieracium amplexicaule	3136320_aeb1f9875abcbea008bb1d69ff88953b5332663a.jpg	https://storage.googleapis.com/floraondata/plantclef/3136320_aeb1f9875abcbea008bb1d69ff88953b5332663a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3136320/aeb1f9875abcbea008bb1d69ff88953b5332663a.jpg
Tragopogon crocifolius	5386974_159f096677597d6f8fc7214170aa12f749bc523c.jpg	https://storage.googleapis.com/floraondata/plantclef/5386974_159f096677597d6f8fc7214170aa12f749bc523c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5386974/159f096677597d6f8fc7214170aa12f749bc523c.jpg
Iris germanica	5298069_82f47e9d1a24d46877681c33eff89979461423af.jpg	https://storage.googleapis.com/floraondata/plantclef/5298069_82f47e9d1a24d46877681c33eff89979461423af.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5298069/82f47e9d1a24d46877681c33eff89979461423af.jpg
Linum catharticum	2873865_bfd5fe7bddedf42178f1eaedfd1dd846ce462a02.jpg	https://storage.googleapis.com/floraondata/plantclef/2873865_bfd5fe7bddedf42178f1eaedfd1dd846ce462a02.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2873865/bfd5fe7bddedf42178f1eaedfd1dd846ce462a02.jpg
Polygala vulgaris	3191374_a216bdae20c5b72871c778002fa49cf47b1ce6ec.jpg	https://storage.googleapis.com/floraondata/plantclef/3191374_a216bdae20c5b72871c778002fa49cf47b1ce6ec.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3191374/a216bdae20c5b72871c778002fa49cf47b1ce6ec.jpg
Muscari neglectum	2772020_36149d89c0115deb04d7ac56ab363bdc54fd59cd.jpg	https://storage.googleapis.com/floraondata/plantclef/2772020_36149d89c0115deb04d7ac56ab363bdc54fd59cd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2772020/36149d89c0115deb04d7ac56ab363bdc54fd59cd.jpg
Potamogeton nodosus	5301233_3bd3c580f58ba97b3b3075fa8eb28a73db652388.jpg	https://storage.googleapis.com/floraondata/plantclef/5301233_3bd3c580f58ba97b3b3075fa8eb28a73db652388.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5301233/3bd3c580f58ba97b3b3075fa8eb28a73db652388.jpg
Plantago lagopus	8022932_428116a19faa875e27fac500b66a63bf89b0dc2a.jpg	https://storage.googleapis.com/floraondata/plantclef/8022932_428116a19faa875e27fac500b66a63bf89b0dc2a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8022932/428116a19faa875e27fac500b66a63bf89b0dc2a.jpg
Stachys germanica	2927297_cd9ad47aa1eba21504660db2d003322635d390de.jpg	https://storage.googleapis.com/floraondata/plantclef/2927297_cd9ad47aa1eba21504660db2d003322635d390de.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2927297/cd9ad47aa1eba21504660db2d003322635d390de.jpg
Scrophularia canina	3170873_4eaf309bfd105886862371f1835f6efadea0d6cb.jpg	https://storage.googleapis.com/floraondata/plantclef/3170873_4eaf309bfd105886862371f1835f6efadea0d6cb.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3170873/4eaf309bfd105886862371f1835f6efadea0d6cb.jpg
Scleranthus perennis	3085895_bb5250dd099b418963e1aecff3441985a744ea99.jpg	https://storage.googleapis.com/floraondata/plantclef/3085895_bb5250dd099b418963e1aecff3441985a744ea99.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085895/bb5250dd099b418963e1aecff3441985a744ea99.jpg
Helichrysum foetidum	7438716_efcead42003b907ca2b1db80e2f1f44884dfa68c.jpg	https://storage.googleapis.com/floraondata/plantclef/7438716_efcead42003b907ca2b1db80e2f1f44884dfa68c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7438716/efcead42003b907ca2b1db80e2f1f44884dfa68c.jpg
Arbutus unedo	2882803_71f61533b12b1a8ad536fa402974e5990157c15f.jpg	https://storage.googleapis.com/floraondata/plantclef/2882803_71f61533b12b1a8ad536fa402974e5990157c15f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2882803/71f61533b12b1a8ad536fa402974e5990157c15f.jpg
Filago pyramidata	3115755_a6b9de266e2b628f1145295c8cbcb4bd293ab58b.jpg	https://storage.googleapis.com/floraondata/plantclef/3115755_a6b9de266e2b628f1145295c8cbcb4bd293ab58b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3115755/a6b9de266e2b628f1145295c8cbcb4bd293ab58b.jpg
Lupinus hispanicus	2964255_f63c9add94a48177b42d56b70bebb61fdaf7b464.jpg	https://storage.googleapis.com/floraondata/plantclef/2964255_f63c9add94a48177b42d56b70bebb61fdaf7b464.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2964255/f63c9add94a48177b42d56b70bebb61fdaf7b464.jpg
Amaranthus retroflexus	6109534_347e1067fb541d705f08b75f585fa0b5fe0867a4.jpg	https://storage.googleapis.com/floraondata/plantclef/6109534_347e1067fb541d705f08b75f585fa0b5fe0867a4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6109534/347e1067fb541d705f08b75f585fa0b5fe0867a4.jpg
Myriophyllum aquaticum	5361785_f435120e9acc5837e21dd08466a43a038ed59302.jpg	https://storage.googleapis.com/floraondata/plantclef/5361785_f435120e9acc5837e21dd08466a43a038ed59302.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5361785/f435120e9acc5837e21dd08466a43a038ed59302.jpg
Anemone coronaria	3033261_768945c52287e3a3cadf9b8c80567ae441dc115f.jpg	https://storage.googleapis.com/floraondata/plantclef/3033261_768945c52287e3a3cadf9b8c80567ae441dc115f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3033261/768945c52287e3a3cadf9b8c80567ae441dc115f.jpg
Carex lepidocarpa	2725388_71e19ffa51f19a3f978cec5e8aca89df9bed9872.jpg	https://storage.googleapis.com/floraondata/plantclef/2725388_71e19ffa51f19a3f978cec5e8aca89df9bed9872.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2725388/71e19ffa51f19a3f978cec5e8aca89df9bed9872.jpg
Melampyrum pratense	7693914_9ffb969015610114458a6172bf253fa69c7cb7fd.jpg	https://storage.googleapis.com/floraondata/plantclef/7693914_9ffb969015610114458a6172bf253fa69c7cb7fd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7693914/9ffb969015610114458a6172bf253fa69c7cb7fd.jpg
Anchusa undulata	7295330_927fe3a7d0f3195d93e5daf6f794efa7d2319763.jpg	https://storage.googleapis.com/floraondata/plantclef/7295330_927fe3a7d0f3195d93e5daf6f794efa7d2319763.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7295330/927fe3a7d0f3195d93e5daf6f794efa7d2319763.jpg
Potentilla montana	5366327_ab71c162069e34ce8975bceca5d017d32a612f0b.jpg	https://storage.googleapis.com/floraondata/plantclef/5366327_ab71c162069e34ce8975bceca5d017d32a612f0b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5366327/ab71c162069e34ce8975bceca5d017d32a612f0b.jpg
Eleocharis palustris	2717002_9fcd8f5f5fa675a027f98768a48e5ba934eed1d5.jpg	https://storage.googleapis.com/floraondata/plantclef/2717002_9fcd8f5f5fa675a027f98768a48e5ba934eed1d5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2717002/9fcd8f5f5fa675a027f98768a48e5ba934eed1d5.jpg
Asplenium adiantum-nigrum	2650594_cf06bcf4a26076383478062697118be3667ccd0f.jpg	https://storage.googleapis.com/floraondata/plantclef/2650594_cf06bcf4a26076383478062697118be3667ccd0f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2650594/cf06bcf4a26076383478062697118be3667ccd0f.jpg
Staehelina dubia	3112552_602c1c7ce8e1322d4d3e289f46a747b0732b534e.jpg	https://storage.googleapis.com/floraondata/plantclef/3112552_602c1c7ce8e1322d4d3e289f46a747b0732b534e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3112552/602c1c7ce8e1322d4d3e289f46a747b0732b534e.jpg
Astragalus tragacantha	5346065_1efd0479bbed9b8d666ca18181bedcc159bd68a3.jpg	https://storage.googleapis.com/floraondata/plantclef/5346065_1efd0479bbed9b8d666ca18181bedcc159bd68a3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5346065/1efd0479bbed9b8d666ca18181bedcc159bd68a3.jpg
Polypodium vulgare	5274951_0f5e097de9ba96479667134edfed5dc376d7c1f2.jpg	https://storage.googleapis.com/floraondata/plantclef/5274951_0f5e097de9ba96479667134edfed5dc376d7c1f2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5274951/0f5e097de9ba96479667134edfed5dc376d7c1f2.jpg
Rhynchospora alba	2721119_0b80907a306548c37df86aa043b4de7b669b8bdd.jpg	https://storage.googleapis.com/floraondata/plantclef/2721119_0b80907a306548c37df86aa043b4de7b669b8bdd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2721119/0b80907a306548c37df86aa043b4de7b669b8bdd.jpg
Bromus rubens	2703740_427267429ecf9b8d7fc45efac92c0309b8d70f94.jpg	https://storage.googleapis.com/floraondata/plantclef/2703740_427267429ecf9b8d7fc45efac92c0309b8d70f94.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2703740/427267429ecf9b8d7fc45efac92c0309b8d70f94.jpg
Vaccinium myrtillus	2882833_bea70c60e650084c7df464d8092d9a8d86056e50.jpg	https://storage.googleapis.com/floraondata/plantclef/2882833_bea70c60e650084c7df464d8092d9a8d86056e50.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2882833/bea70c60e650084c7df464d8092d9a8d86056e50.jpg
Sparganium emersum	2702266_89a62bf85232c85f119b37dca8d65bf0a295dc29.jpg	https://storage.googleapis.com/floraondata/plantclef/2702266_89a62bf85232c85f119b37dca8d65bf0a295dc29.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2702266/89a62bf85232c85f119b37dca8d65bf0a295dc29.jpg
Canna indica	8034409_4a417cc3281721bffa5e492ad699215fe0ee8bd8.jpg	https://storage.googleapis.com/floraondata/plantclef/8034409_4a417cc3281721bffa5e492ad699215fe0ee8bd8.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8034409/4a417cc3281721bffa5e492ad699215fe0ee8bd8.jpg
Senecio pyrenaicus	3107170_e84ef9cb94de623dc420b8a11be3fb4dbd322df4.jpg	https://storage.googleapis.com/floraondata/plantclef/3107170_e84ef9cb94de623dc420b8a11be3fb4dbd322df4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3107170/e84ef9cb94de623dc420b8a11be3fb4dbd322df4.jpg
Sparganium angustifolium	2702361_3debbd16fc37c3413ea0998bbdf5ecc8b1f3a6a2.jpg	https://storage.googleapis.com/floraondata/plantclef/2702361_3debbd16fc37c3413ea0998bbdf5ecc8b1f3a6a2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2702361/3debbd16fc37c3413ea0998bbdf5ecc8b1f3a6a2.jpg
Euphorbia nicaeensis	3065819_d1ece29b374184c633fe59d34882aa3fb90f1a73.jpg	https://storage.googleapis.com/floraondata/plantclef/3065819_d1ece29b374184c633fe59d34882aa3fb90f1a73.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3065819/d1ece29b374184c633fe59d34882aa3fb90f1a73.jpg
Halimium halimifolium	7331399_442f045e98a8b9f1c143bdd636de76e6cf30bc14.jpg	https://storage.googleapis.com/floraondata/plantclef/7331399_442f045e98a8b9f1c143bdd636de76e6cf30bc14.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7331399/442f045e98a8b9f1c143bdd636de76e6cf30bc14.jpg
Euonymus europaeus	3169131_2d1cbae532b378cf8736ab0df5b69f8e67eb48a5.jpg	https://storage.googleapis.com/floraondata/plantclef/3169131_2d1cbae532b378cf8736ab0df5b69f8e67eb48a5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3169131/2d1cbae532b378cf8736ab0df5b69f8e67eb48a5.jpg
Silene bellidifolia	8321919_4a1bc58276d2c1d8aded5b71ba7d7c4d63a2d809.jpg	https://storage.googleapis.com/floraondata/plantclef/8321919_4a1bc58276d2c1d8aded5b71ba7d7c4d63a2d809.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8321919/4a1bc58276d2c1d8aded5b71ba7d7c4d63a2d809.jpg
Veronica chamaedrys	7874883_5af5a6cf4a486191562cabbb279ea8e07f0e0a95.jpg	https://storage.googleapis.com/floraondata/plantclef/7874883_5af5a6cf4a486191562cabbb279ea8e07f0e0a95.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7874883/5af5a6cf4a486191562cabbb279ea8e07f0e0a95.jpg
Phleum phleoides	4139238_e3f03a2dc1c141b93997da402ce68e0398d3f7d7.jpg	https://storage.googleapis.com/floraondata/plantclef/4139238_e3f03a2dc1c141b93997da402ce68e0398d3f7d7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/4139238/e3f03a2dc1c141b93997da402ce68e0398d3f7d7.jpg
Thymus mastichina	7307002_9b006a0a5eac8d403eee8bef85ba9f44ae7f4ab8.jpg	https://storage.googleapis.com/floraondata/plantclef/7307002_9b006a0a5eac8d403eee8bef85ba9f44ae7f4ab8.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7307002/9b006a0a5eac8d403eee8bef85ba9f44ae7f4ab8.jpg
Euphorbia portlandica	3065081_bf6a451a2d6899e14e876a2f5fb71e68badd88a5.jpg	https://storage.googleapis.com/floraondata/plantclef/3065081_bf6a451a2d6899e14e876a2f5fb71e68badd88a5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3065081/bf6a451a2d6899e14e876a2f5fb71e68badd88a5.jpg
Carex arenaria	2721897_f844452950d70b0b2c6c7ebb69ddbb4301824a3c.jpg	https://storage.googleapis.com/floraondata/plantclef/2721897_f844452950d70b0b2c6c7ebb69ddbb4301824a3c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2721897/f844452950d70b0b2c6c7ebb69ddbb4301824a3c.jpg
Fedia cornucopiae	7298906_3a10b809ea3d2102eb3ff5f8900660419a167012.jpg	https://storage.googleapis.com/floraondata/plantclef/7298906_3a10b809ea3d2102eb3ff5f8900660419a167012.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7298906/3a10b809ea3d2102eb3ff5f8900660419a167012.jpg
Ferula communis	8048981_acd3af2f9666df12842e980f9a693833a44c5c60.jpg	https://storage.googleapis.com/floraondata/plantclef/8048981_acd3af2f9666df12842e980f9a693833a44c5c60.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8048981/acd3af2f9666df12842e980f9a693833a44c5c60.jpg
Erodium acaule	3828975_e0ff2f42d6af34f80a50d0a26bb22a567271761e.jpg	https://storage.googleapis.com/floraondata/plantclef/3828975_e0ff2f42d6af34f80a50d0a26bb22a567271761e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3828975/e0ff2f42d6af34f80a50d0a26bb22a567271761e.jpg
Agapanthus praecox	2854755_f68482982cf08688bf11b24ea51771044ed55f13.jpg	https://storage.googleapis.com/floraondata/plantclef/2854755_f68482982cf08688bf11b24ea51771044ed55f13.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2854755/f68482982cf08688bf11b24ea51771044ed55f13.jpg
Cistus salviifolius	2874027_e2dd2339f5565ab83089730ddb786d428d50c79b.jpg	https://storage.googleapis.com/floraondata/plantclef/2874027_e2dd2339f5565ab83089730ddb786d428d50c79b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2874027/e2dd2339f5565ab83089730ddb786d428d50c79b.jpg
Chenopodium opulifolium	8357729_7f5a335091691523b57596797c9e62278703cfee.jpg	https://storage.googleapis.com/floraondata/plantclef/8357729_7f5a335091691523b57596797c9e62278703cfee.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8357729/7f5a335091691523b57596797c9e62278703cfee.jpg
Euphorbia nicaeensis	3065819_c63d1d1dbc0f3fda7dd8aec3716b7431b3b2486f.jpg	https://storage.googleapis.com/floraondata/plantclef/3065819_c63d1d1dbc0f3fda7dd8aec3716b7431b3b2486f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3065819/c63d1d1dbc0f3fda7dd8aec3716b7431b3b2486f.jpg
Sideritis romana	2926687_7c1c8f52a770866ae6a04f8add25583994ee0c48.jpg	https://storage.googleapis.com/floraondata/plantclef/2926687_7c1c8f52a770866ae6a04f8add25583994ee0c48.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2926687/7c1c8f52a770866ae6a04f8add25583994ee0c48.jpg
Cymbalaria muralis	8200663_4643fab337536d872e8feb5b8c6137d176fe77dd.jpg	https://storage.googleapis.com/floraondata/plantclef/8200663_4643fab337536d872e8feb5b8c6137d176fe77dd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8200663/4643fab337536d872e8feb5b8c6137d176fe77dd.jpg
Papaver hybridum	2888446_2635f400521ef507bd386900f7d6201ae58f3aef.jpg	https://storage.googleapis.com/floraondata/plantclef/2888446_2635f400521ef507bd386900f7d6201ae58f3aef.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2888446/2635f400521ef507bd386900f7d6201ae58f3aef.jpg
Bromus racemosus	2703764_6c06fe3173db8960405967de0f8011853eb2f76b.jpg	https://storage.googleapis.com/floraondata/plantclef/2703764_6c06fe3173db8960405967de0f8011853eb2f76b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2703764/6c06fe3173db8960405967de0f8011853eb2f76b.jpg
Kickxia lanigera	7663935_a03c2e2540ab355f13070b51eda0e12d0b160ad7.jpg	https://storage.googleapis.com/floraondata/plantclef/7663935_a03c2e2540ab355f13070b51eda0e12d0b160ad7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7663935/a03c2e2540ab355f13070b51eda0e12d0b160ad7.jpg
Menyanthes trifoliata	5341511_cf3c9d157e08184ef583b19763dea50809f8ffbd.jpg	https://storage.googleapis.com/floraondata/plantclef/5341511_cf3c9d157e08184ef583b19763dea50809f8ffbd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5341511/cf3c9d157e08184ef583b19763dea50809f8ffbd.jpg
Sesamoides purpurascens	7275909_0648bb6e67c38dd7c6798909ae96bbc09c7be25f.jpg	https://storage.googleapis.com/floraondata/plantclef/7275909_0648bb6e67c38dd7c6798909ae96bbc09c7be25f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7275909/0648bb6e67c38dd7c6798909ae96bbc09c7be25f.jpg
Echium lusitanicum	7131370_56595a0f57ea4556080e3e95eeb44413d9d8f489.jpg	https://storage.googleapis.com/floraondata/plantclef/7131370_56595a0f57ea4556080e3e95eeb44413d9d8f489.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7131370/56595a0f57ea4556080e3e95eeb44413d9d8f489.jpg
Amaranthus hybridus	5384364_2de929131a44bf25e20f85a400f95b9bf314441d.jpg	https://storage.googleapis.com/floraondata/plantclef/5384364_2de929131a44bf25e20f85a400f95b9bf314441d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384364/2de929131a44bf25e20f85a400f95b9bf314441d.jpg
Chamaerops humilis	2736625_921bf0ddb0111f131221d14101e773d4b32d4a45.jpg	https://storage.googleapis.com/floraondata/plantclef/2736625_921bf0ddb0111f131221d14101e773d4b32d4a45.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2736625/921bf0ddb0111f131221d14101e773d4b32d4a45.jpg
Alisma lanceolatum	2865125_295588e1d3a7358f2cca76269c52dc8c3df14199.jpg	https://storage.googleapis.com/floraondata/plantclef/2865125_295588e1d3a7358f2cca76269c52dc8c3df14199.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865125/295588e1d3a7358f2cca76269c52dc8c3df14199.jpg
Erythronium dens-canis	2752849_6f8acaa20ed0dc82f75123e58201d559da2cb632.jpg	https://storage.googleapis.com/floraondata/plantclef/2752849_6f8acaa20ed0dc82f75123e58201d559da2cb632.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2752849/6f8acaa20ed0dc82f75123e58201d559da2cb632.jpg
Reynoutria japonica	2889173_cbfddc8ef46a63f4d2543ea599e08e791c7bcb70.jpg	https://storage.googleapis.com/floraondata/plantclef/2889173_cbfddc8ef46a63f4d2543ea599e08e791c7bcb70.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2889173/cbfddc8ef46a63f4d2543ea599e08e791c7bcb70.jpg
Verbascum virgatum	3171954_c31c50a6d080ed269bc241c4fe261dd0c90aaf5d.jpg	https://storage.googleapis.com/floraondata/plantclef/3171954_c31c50a6d080ed269bc241c4fe261dd0c90aaf5d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3171954/c31c50a6d080ed269bc241c4fe261dd0c90aaf5d.jpg
Allium triquetrum	2856457_ce040f2c9caaacbc1d7d3abc21461e2378648819.jpg	https://storage.googleapis.com/floraondata/plantclef/2856457_ce040f2c9caaacbc1d7d3abc21461e2378648819.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2856457/ce040f2c9caaacbc1d7d3abc21461e2378648819.jpg
Lindernia dubia	3171888_8856b9bd357897690467aa1400ecb92700e74fd3.jpg	https://storage.googleapis.com/floraondata/plantclef/3171888_8856b9bd357897690467aa1400ecb92700e74fd3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3171888/8856b9bd357897690467aa1400ecb92700e74fd3.jpg
Dittrichia graveolens	3101193_74e7c9dfe117c3d49f4d0381eb88fa83829d6756.jpg	https://storage.googleapis.com/floraondata/plantclef/3101193_74e7c9dfe117c3d49f4d0381eb88fa83829d6756.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3101193/74e7c9dfe117c3d49f4d0381eb88fa83829d6756.jpg
Calystegia soldanella	7646357_76b181c5212922040a4fd98db02afc3ffeb2313c.jpg	https://storage.googleapis.com/floraondata/plantclef/7646357_76b181c5212922040a4fd98db02afc3ffeb2313c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7646357/76b181c5212922040a4fd98db02afc3ffeb2313c.jpg
Valerianella coronata	7298858_15ec261e59d55e9342254365bfa2703c3a43cc17.jpg	https://storage.googleapis.com/floraondata/plantclef/7298858_15ec261e59d55e9342254365bfa2703c3a43cc17.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7298858/15ec261e59d55e9342254365bfa2703c3a43cc17.jpg
Adonis annua	5371709_8b328a6a871a2f7de64916e322921e476f5d9134.jpg	https://storage.googleapis.com/floraondata/plantclef/5371709_8b328a6a871a2f7de64916e322921e476f5d9134.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5371709/8b328a6a871a2f7de64916e322921e476f5d9134.jpg
Legousia hybrida	3158788_30a6d4fa2e3985db42a698e33d564453e60a08b3.jpg	https://storage.googleapis.com/floraondata/plantclef/3158788_30a6d4fa2e3985db42a698e33d564453e60a08b3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3158788/30a6d4fa2e3985db42a698e33d564453e60a08b3.jpg
Valantia hispida	2894034_ff804ae37f39eb220240a8ab277c062b773def26.jpg	https://storage.googleapis.com/floraondata/plantclef/2894034_ff804ae37f39eb220240a8ab277c062b773def26.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2894034/ff804ae37f39eb220240a8ab277c062b773def26.jpg
Veronica beccabunga	3172062_a1eb79ecd232fac96f40e6eb885cef4f9360b60c.jpg	https://storage.googleapis.com/floraondata/plantclef/3172062_a1eb79ecd232fac96f40e6eb885cef4f9360b60c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3172062/a1eb79ecd232fac96f40e6eb885cef4f9360b60c.jpg
Logfia minima	3088922_42d11dde0de0c4cff0374c94f8d5c22ff460df07.jpg	https://storage.googleapis.com/floraondata/plantclef/3088922_42d11dde0de0c4cff0374c94f8d5c22ff460df07.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3088922/42d11dde0de0c4cff0374c94f8d5c22ff460df07.jpg
Pimpinella villosa	5538323_f7d6e3372685cb1939b867cc745a449369d05de7.jpg	https://storage.googleapis.com/floraondata/plantclef/5538323_f7d6e3372685cb1939b867cc745a449369d05de7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5538323/f7d6e3372685cb1939b867cc745a449369d05de7.jpg
Asperula arvensis	2916662_b4d9958e9e498861fb3ffa4c39b97dda30f33315.jpg	https://storage.googleapis.com/floraondata/plantclef/2916662_b4d9958e9e498861fb3ffa4c39b97dda30f33315.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2916662/b4d9958e9e498861fb3ffa4c39b97dda30f33315.jpg
Myosotis discolor	5341177_e6f8c8beba6ff1a2cba66c19d88c2f5d3bb6483d.jpg	https://storage.googleapis.com/floraondata/plantclef/5341177_e6f8c8beba6ff1a2cba66c19d88c2f5d3bb6483d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5341177/e6f8c8beba6ff1a2cba66c19d88c2f5d3bb6483d.jpg
Cleome violacea	3872424_10974bc3fc22d14777ece5bcd7648b8ea4db1f18.jpg	https://storage.googleapis.com/floraondata/plantclef/3872424_10974bc3fc22d14777ece5bcd7648b8ea4db1f18.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3872424/10974bc3fc22d14777ece5bcd7648b8ea4db1f18.jpg
